"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032508","GO:0032508","DNA duplex unwinding","10/329","76/17913",1.24310739864616e-06,4.25951499005984e-05,3.78686616556508e-05,"RECQL4/TOP2A/PARP1/MCM2/MCM4/CDC45/GINS2/MCM6/BLM/DNA2",10
"GO:0031570","GO:0031570","DNA integrity checkpoint","13/329","141/17913",2.04876263354709e-06,6.936524916438e-05,6.16682687441116e-05,"AURKA/CNOT11/CDT1/CDC45/CCNB1/CDC25C/CHEK1/BLM/PLK1/DNA2/DONSON/TICRR/GTSE1",13
"GO:0006310","GO:0006310","DNA recombination","17/329","244/17913",2.88753796978466e-06,9.66136233655008e-05,8.5893079918548e-05,"HMGB3/PARP1/TIMELESS/EXO1/POLQ/NABP2/FEN1/CHEK1/BLM/RAD54L/AUNIP/TONSL/CENPX/XRCC3/MCM8/UBQLN4/PARPBP",17
"GO:0090231","GO:0090231","regulation of spindle checkpoint","5/329","14/17913",3.54240081945762e-06,0.000114483953756108,0.000101780463736091,"CDT1/CCNB1/XRCC3/NDC80/MAD2L1",5
"GO:0090266","GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","5/329","14/17913",3.54240081945762e-06,0.000114483953756108,0.000101780463736091,"CDT1/CCNB1/XRCC3/NDC80/MAD2L1",5
"GO:1903504","GO:1903504","regulation of mitotic spindle checkpoint","5/329","14/17913",3.54240081945762e-06,0.000114483953756108,0.000101780463736091,"CDT1/CCNB1/XRCC3/NDC80/MAD2L1",5
"GO:0051054","GO:0051054","positive regulation of DNA metabolic process","16/329","222/17913",3.66658295974542e-06,0.000117165864466472,0.000104164781422927,"PARP1/TIMELESS/AURKB/NEK2/CDT1/FOXM1/NABP2/SPIRE2/CHTF18/DKC1/SETDB1/CCT3/MORC2/NVL/CBX8/DNA2",16
"GO:0032506","GO:0032506","cytokinetic process","7/329","37/17913",4.2407596288352e-06,0.000134008004271192,0.000119138065829967,"AURKB/KIF20A/ECT2/CEP55/CHMP4B/SPIRE2/RACGAP1",7
"GO:0006336","GO:0006336","DNA replication-independent nucleosome assembly","8/329","53/17913",5.13353323028134e-06,0.000158693135944784,0.000141084059715512,"HJURP/IPO4/ASF1B/CENPM/CENPL/CENPX/CENPA/OIP5",8
"GO:0034724","GO:0034724","DNA replication-independent nucleosome organization","8/329","53/17913",5.13353323028134e-06,0.000158693135944784,0.000141084059715512,"HJURP/IPO4/ASF1B/CENPM/CENPL/CENPX/CENPA/OIP5",8
"GO:2000779","GO:2000779","regulation of double-strand break repair","9/329","72/17913",6.56452860103361e-06,0.00020074751979935,0.000178471960381242,"PARP1/TIMELESS/FOXM1/POLQ/SPIRE2/CHEK1/AUNIP/UBQLN4/PARPBP",9
"GO:0065004","GO:0065004","protein-DNA complex assembly","15/329","210/17913",8.22899927426176e-06,0.000247604291268223,0.000220129361028304,"CENPF/PARP1/HJURP/MCM2/CDT1/CHAF1B/IPO4/ASF1B/CENPM/CENPL/HELLS/CENPX/CENPA/OIP5/CENPE",15
"GO:0072331","GO:0072331","signal transduction by p53 class mediator","17/329","264/17913",8.27088877302433e-06,0.000247604291268223,0.000220129361028304,"E2F2/AURKA/CNOT11/TPX2/AURKB/EXO1/FOXM1/RMI2/CCNB1/CDC25C/BOP1/CHEK1/BLM/BARD1/DNA2/BANP/GTSE1",17
"GO:0010389","GO:0010389","regulation of G2/M transition of mitotic cell cycle","14/329","185/17913",8.53432171857258e-06,0.000252829280912713,0.000224774569824686,"CENPF/AURKA/TPX2/AURKB/NEK2/KIF14/HMMR/MTA3/CCNB1/BLM/PLK1/PLK4/DONSON/TICRR",14
"GO:0051653","GO:0051653","spindle localization","7/329","41/17913",8.69497844746161e-06,0.000254933182521452,0.000226645016069482,"SAPCD2/ASPM/SPIRE2/CENPA/NDC80/PLK1/MAD2L1",7
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization","13/329","170/17913",1.59989528943526e-05,0.000464296143178968,0.000412776421613695,"CCNF/AURKA/STIL/TPX2/NEK2/KIF11/CHMP4B/POC1A/CHEK1/TACC3/XRCC3/PLK1/PLK4",13
"GO:0031055","GO:0031055","chromatin remodeling at centromere","7/329","46/17913",1.91346935921734e-05,0.000549687561375164,0.000488692546607131,"HJURP/CENPM/CENPL/HELLS/CENPX/CENPA/OIP5",7
"GO:0051231","GO:0051231","spindle elongation","4/329","10/17913",2.15017538340802e-05,0.000605455325783407,0.000538272149134556,"PRC1/AURKB/KIF4A/RACGAP1",4
"GO:0051315","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","4/329","10/17913",2.15017538340802e-05,0.000605455325783407,0.000538272149134556,"CDT1/KIF2C/NDC80/CENPE",4
"GO:0051321","GO:0051321","meiotic cell cycle","14/329","203/17913",2.43785995548473e-05,0.00067973271699986,0.000604307493609321,"TOP2A/AURKA/ASPM/CDC20/TTK/NEK2/EXO1/P3H4/SPIRE2/FANCD2/RAD54L/CENPX/PLK1/TDRKH",14
"GO:0010639","GO:0010639","negative regulation of organelle organization","19/329","352/17913",2.98007243712259e-05,0.00082284718555113,0.000731541542561927,"TOP2A/CENPF/CCNF/PARP1/MCM2/CDC20/TTK/AURKB/NEK2/CDT1/CHMP4B/CCNB1/CHEK1/XRCC3/NDC80/PLK1/SPTBN2/NAT10/MAD2L1",19
"GO:0071459","GO:0071459","protein localization to chromosome, centromeric region","5/329","21/17913",3.23902763742491e-05,0.000885749480849658,0.000787464006588526,"TTK/AURKB/CDT1/CENPA/NDC80",5
"GO:0000076","GO:0000076","DNA replication checkpoint","4/329","11/17913",3.32996201271217e-05,0.000891264008913822,0.000792366625735066,"CDT1/CDC45/DNA2/TICRR",4
"GO:0007100","GO:0007100","mitotic centrosome separation","4/329","11/17913",3.32996201271217e-05,0.000891264008913822,0.000792366625735066,"AURKA/NEK2/KIF11/CHEK1",4
"GO:0036297","GO:0036297","interstrand cross-link repair","7/329","50/17913",3.3532084723551e-05,0.000891264008913822,0.000792366625735066,"UBE2T/FANCD2/CENPX/XRCC3/MCM8/EME1/FANCI",7
"GO:0071824","GO:0071824","protein-DNA complex subunit organization","15/329","240/17913",3.97062756048529e-05,0.00104559859092779,0.00092957577000835,"CENPF/PARP1/HJURP/MCM2/CDT1/CHAF1B/IPO4/ASF1B/CENPM/CENPL/HELLS/CENPX/CENPA/OIP5/CENPE",15
"GO:0006282","GO:0006282","regulation of DNA repair","10/329","112/17913",4.11482659382686e-05,0.00107362998466455,0.000954496714473407,"PARP1/TIMELESS/FOXM1/POLQ/SPIRE2/CHEK1/AUNIP/CBX8/UBQLN4/PARPBP",10
"GO:0051293","GO:0051293","establishment of spindle localization","6/329","36/17913",4.48750318683022e-05,0.0011602235512132,0.00103148159375753,"SAPCD2/SPIRE2/CENPA/NDC80/PLK1/MAD2L1",6
"GO:0051299","GO:0051299","centrosome separation","4/329","12/17913",4.92271844646304e-05,0.00125001886265544,0.00111131294251919,"AURKA/NEK2/KIF11/CHEK1",4
"GO:0051988","GO:0051988","regulation of attachment of spindle microtubules to kinetochore","4/329","12/17913",4.92271844646304e-05,0.00125001886265544,0.00111131294251919,"NEK2/ECT2/CCNB1/RACGAP1",4
"GO:0140013","GO:0140013","meiotic nuclear division","11/329","142/17913",6.3748304575435e-05,0.00160442635586316,0.00142639429520442,"TOP2A/AURKA/ASPM/CDC20/TTK/P3H4/SPIRE2/FANCD2/CENPX/PLK1/TDRKH",11
"GO:0000132","GO:0000132","establishment of mitotic spindle orientation","5/329","24/17913",6.46612678425772e-05,0.00161312847144114,0.00143413079739493,"SAPCD2/CENPA/NDC80/PLK1/MAD2L1",5
"GO:0006890","GO:0006890","retrograde vesicle-mediated transport, Golgi to ER","8/329","76/17913",7.57426949332479e-05,0.00187314977730571,0.00166529934306326,"KIF15/KIF4A/KIF11/KIF2C/KDELR3/KDELR2/CENPE/RACGAP1",8
"GO:0032886","GO:0032886","regulation of microtubule-based process","13/329","199/17913",8.26923210118984e-05,0.00202087304115379,0.00179663078127597,"CCNF/AURKA/STIL/TPX2/NEK2/KIF11/CHMP4B/POC1A/CHEK1/TACC3/XRCC3/PLK1/PLK4",13
"GO:0010824","GO:0010824","regulation of centrosome duplication","6/329","40/17913",8.31371820727826e-05,0.00202087304115379,0.00179663078127597,"CCNF/STIL/CHMP4B/POC1A/XRCC3/PLK4",6
"GO:0010569","GO:0010569","regulation of double-strand break repair via homologous recombination","6/329","41/17913",9.58987026942663e-05,0.00231132127510588,0.00205484998993424,"PARP1/TIMELESS/POLQ/CHEK1/UBQLN4/PARPBP",6
"GO:0051298","GO:0051298","centrosome duplication","7/329","59/17913",9.94419470934223e-05,0.00237657897087137,0.00211286649198054,"CCNF/STIL/CHMP4B/WDR62/POC1A/XRCC3/PLK4",7
"GO:0034080","GO:0034080","CENP-A containing nucleosome assembly","6/329","42/17913",0.000110169985117491,0.00258656274794786,0.00229954982625315,"HJURP/CENPM/CENPL/CENPX/CENPA/OIP5",6
"GO:0061641","GO:0061641","CENP-A containing chromatin organization","6/329","42/17913",0.000110169985117491,0.00258656274794786,0.00229954982625315,"HJURP/CENPM/CENPL/CENPX/CENPA/OIP5",6
"GO:1903046","GO:1903046","meiotic cell cycle process","11/329","151/17913",0.000110956629834613,0.00258656274794786,0.00229954982625315,"TOP2A/AURKA/ASPM/CDC20/TTK/P3H4/SPIRE2/FANCD2/CENPX/PLK1/TDRKH",11
"GO:0031497","GO:0031497","chromatin assembly","11/329","153/17913",0.00012476581559374,0.00288482910202111,0.0025647196324875,"HJURP/MCM2/CHAF1B/IPO4/ASF1B/CENPM/CENPL/HELLS/CENPX/CENPA/OIP5",11
"GO:0001325","GO:0001325","formation of extrachromosomal circular DNA","4/329","15/17913",0.000129950579799068,0.0029331702297504,0.00260769668067971,"EXO1/BLM/XRCC3/DNA2",4
"GO:0090656","GO:0090656","t-circle formation","4/329","15/17913",0.000129950579799068,0.0029331702297504,0.00260769668067971,"EXO1/BLM/XRCC3/DNA2",4
"GO:0090737","GO:0090737","telomere maintenance via telomere trimming","4/329","15/17913",0.000129950579799068,0.0029331702297504,0.00260769668067971,"EXO1/BLM/XRCC3/DNA2",4
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","11/329","154/17913",0.0001322022656181,0.00296049797966833,0.0026319920597984,"AURKA/DLGAP5/CDCA5/UBE2C/CDT1/MTA3/CCNB1/XRCC3/NDC80/CCNE1/MAD2L1",11
"GO:0010458","GO:0010458","exit from mitosis","5/329","28/17913",0.000140769568447464,0.00307819007847849,0.0027366246829911,"CDCA5/UBE2C/ANLN/KNTC1/CHMP4B",5
"GO:0040001","GO:0040001","establishment of mitotic spindle localization","5/329","28/17913",0.000140769568447464,0.00307819007847849,0.0027366246829911,"SAPCD2/CENPA/NDC80/PLK1/MAD2L1",5
"GO:0051294","GO:0051294","establishment of spindle orientation","5/329","28/17913",0.000140769568447464,0.00307819007847849,0.0027366246829911,"SAPCD2/CENPA/NDC80/PLK1/MAD2L1",5
"GO:0000079","GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity","8/329","83/17913",0.000141787236385613,0.00307819007847849,0.0027366246829911,"PKMYT1/CCNB1/CDC25C/CDKN3/BLM/CKS1B/PLK1/HEXIM2",8
"GO:0000083","GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle","5/329","29/17913",0.000167555941169132,0.00359751170469403,0.00319832079157416,"CDT1/CDC45/RRM2/ORC1/CCNE1",5
"GO:0007096","GO:0007096","regulation of exit from mitosis","4/329","16/17913",0.000170767960665856,0.00359751170469403,0.00319832079157416,"CDCA5/UBE2C/ANLN/KNTC1",4
"GO:0034501","GO:0034501","protein localization to kinetochore","4/329","16/17913",0.000170767960665856,0.00359751170469403,0.00319832079157416,"TTK/AURKB/CDT1/NDC80",4
"GO:0051382","GO:0051382","kinetochore assembly","4/329","16/17913",0.000170767960665856,0.00359751170469403,0.00319832079157416,"CENPF/CENPX/CENPA/CENPE",4
"GO:1904029","GO:1904029","regulation of cyclin-dependent protein kinase activity","8/329","87/17913",0.000197150683116281,0.00408186555614166,0.00362892925673709,"PKMYT1/CCNB1/CDC25C/CDKN3/BLM/CKS1B/PLK1/HEXIM2",8
"GO:0006334","GO:0006334","nucleosome assembly","10/329","135/17913",0.000197582533990324,0.00408186555614166,0.00362892925673709,"HJURP/MCM2/CHAF1B/IPO4/ASF1B/CENPM/CENPL/CENPX/CENPA/OIP5",10
"GO:0007143","GO:0007143","female meiotic nuclear division","5/329","30/17913",0.000198065206310671,0.00408186555614166,0.00362892925673709,"TOP2A/AURKA/TTK/SPIRE2/PLK1",5
"GO:0051302","GO:0051302","regulation of cell division","11/329","162/17913",0.00020648633053969,0.00422479945363222,0.00375600277134673,"ASPM/PRC1/AURKB/KIF20A/ECT2/KIF14/MDK/ORC6/BLM/PLK1/RACGAP1",11
"GO:1901976","GO:1901976","regulation of cell cycle checkpoint","5/329","31/17913",0.000232630404884755,0.00472572051065888,0.00420134009423445,"CDT1/CCNB1/XRCC3/NDC80/MAD2L1",5
"GO:0051656","GO:0051656","establishment of organelle localization","20/329","448/17913",0.000249014731393719,0.00499498545650865,0.00444072657729432,"SAPCD2/CENPF/CDCA8/DLGAP5/CDCA5/CDT1/STX1A/KIF2C/KIFC1/KIF14/CHMP4B/CCNB1/SPIRE2/CHRNA5/MYO7A/CENPA/NDC80/PLK1/CENPE/MAD2L1",20
"GO:0044774","GO:0044774","mitotic DNA integrity checkpoint","8/329","90/17913",0.000249398008025397,0.00499498545650865,0.00444072657729432,"AURKA/CNOT11/CCNB1/CDC25C/BLM/DONSON/TICRR/GTSE1",8
"GO:0030261","GO:0030261","chromosome condensation","5/329","32/17913",0.000271597312334573,0.00540155773622045,0.00480218435206216,"TOP2A/CDCA5/NCAPG/CCNB1/NCAPD3",5
"GO:0051782","GO:0051782","negative regulation of cell division","4/329","18/17913",0.000278898799039677,0.00550825128103362,0.00489703885448322,"ASPM/AURKB/ORC6/BLM",4
"GO:2001252","GO:2001252","positive regulation of chromosome organization","11/329","169/17913",0.000297946428062372,0.0058438595959268,0.00519540704323642,"DLGAP5/AURKB/NEK2/CDT1/CCNB1/NABP2/FEN1/DKC1/SETDB1/CCT3/MORC2",11
"GO:0072401","GO:0072401","signal transduction involved in DNA integrity checkpoint","7/329","73/17913",0.000381505612560811,0.00738096572872752,0.00656195117344123,"AURKA/CNOT11/CCNB1/CDC25C/CHEK1/PLK1/GTSE1",7
"GO:0072422","GO:0072422","signal transduction involved in DNA damage checkpoint","7/329","73/17913",0.000381505612560811,0.00738096572872752,0.00656195117344123,"AURKA/CNOT11/CCNB1/CDC25C/CHEK1/PLK1/GTSE1",7
"GO:0072395","GO:0072395","signal transduction involved in cell cycle checkpoint","7/329","74/17913",0.00041483513222998,0.00794486150523555,0.00706327534812932,"AURKA/CNOT11/CCNB1/CDC25C/CHEK1/PLK1/GTSE1",7
"GO:1901989","GO:1901989","positive regulation of cell cycle phase transition","8/329","97/17913",0.000416239227946588,0.00794486150523555,0.00706327534812932,"DLGAP5/CDCA5/UBE2C/CDT1/EZH2/MTA3/CCNB1/CCNE1",8
"GO:0006333","GO:0006333","chromatin assembly or disassembly","11/329","178/17913",0.00046369410692072,0.00879164026721686,0.00781609294613032,"HJURP/MCM2/CHAF1B/IPO4/ASF1B/CENPM/CENPL/HELLS/CENPX/CENPA/OIP5",11
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator","11/329","179/17913",0.000486132991864971,0.00915604125075483,0.00814005888086205,"AURKA/TPX2/AURKB/EXO1/RMI2/BOP1/CHEK1/BLM/BARD1/DNA2/BANP",11
"GO:0043486","GO:0043486","histone exchange","6/329","55/17913",0.000498475944708512,0.00932674728125663,0.00829182284757511,"HJURP/CENPM/CENPL/CENPX/CENPA/OIP5",6
"GO:0032204","GO:0032204","regulation of telomere maintenance","7/329","79/17913",0.00061806117551103,0.0114255465455861,0.0101577329197193,"PARP1/AURKB/NEK2/NABP2/DKC1/CCT3/NAT10",7
"GO:0016572","GO:0016572","histone phosphorylation","5/329","38/17913",0.000618682900147768,0.0114255465455861,0.0101577329197193,"AURKA/AURKB/CCNB1/CCNA2/CHEK1",5
"GO:1904666","GO:1904666","regulation of ubiquitin protein ligase activity","4/329","22/17913",0.000629166713597142,0.0115441944094856,0.0102632152533809,"CDC20/UBE2C/PLK1/MAD2L1",4
"GO:0060249","GO:0060249","anatomical structure homeostasis","18/329","413/17913",0.000666768597673586,0.0119735490132266,0.0106449273557518,"RECQL4/PARP1/AURKB/NEK2/EXO1/CHMP4B/NABP2/FEN1/BLM/DKC1/BARD1/XRCC3/POLE2/CCT3/CCNE2/DNA2/CCNE1/NAT10",18
"GO:0006188","GO:0006188","IMP biosynthetic process","3/329","10/17913",0.000669407276055918,0.0119735490132266,0.0106449273557518,"ATIC/PPAT/PAICS",3
"GO:0046040","GO:0046040","IMP metabolic process","3/329","10/17913",0.000669407276055918,0.0119735490132266,0.0106449273557518,"ATIC/PPAT/PAICS",3
"GO:0051255","GO:0051255","spindle midzone assembly","3/329","10/17913",0.000669407276055918,0.0119735490132266,0.0106449273557518,"AURKB/KIF4A/RACGAP1",3
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process","7/329","81/17913",0.000718639187302778,0.0127738115543069,0.0113563903151399,"AURKA/CDC20/AURKB/UBE2C/CCNB1/PLK1/MAD2L1",7
"GO:0007292","GO:0007292","female gamete generation","9/329","132/17913",0.000748843489204115,0.0132280179086739,0.0117601965417998,"TOP2A/AURKA/ASPM/TTK/CCNB1/MDK/SPIRE2/MCM8/PLK1",9
"GO:1901992","GO:1901992","positive regulation of mitotic cell cycle phase transition","7/329","82/17913",0.000773563114799269,0.0135803302375872,0.0120734152160354,"DLGAP5/CDCA5/UBE2C/CDT1/MTA3/CCNB1/CCNE1",7
"GO:0000077","GO:0000077","DNA damage checkpoint","9/329","133/17913",0.000790505283008269,0.0137926197845124,0.0122621484648748,"AURKA/CNOT11/CCNB1/CDC25C/CHEK1/BLM/PLK1/DONSON/GTSE1",9
"GO:0032465","GO:0032465","regulation of cytokinesis","7/329","83/17913",0.000831752998337368,0.0144238141906797,0.0128233036072295,"PRC1/AURKB/KIF20A/ECT2/KIF14/PLK1/RACGAP1",7
"GO:0071897","GO:0071897","DNA biosynthetic process","11/329","192/17913",0.000870754832871292,0.0149195633573706,0.0132640429285677,"CENPF/PCLAF/TK1/AURKB/NEK2/POLQ/CHTF18/DKC1/CCT3/NVL/NAT10",11
"GO:1904356","GO:1904356","regulation of telomere maintenance via telomere lengthening","6/329","61/17913",0.000870832460380985,0.0149195633573706,0.0132640429285677,"PARP1/AURKB/NEK2/DKC1/CCT3/NAT10",6
"GO:0051984","GO:0051984","positive regulation of chromosome segregation","4/329","24/17913",0.00088788641883191,0.015120652545856,0.0134428186450315,"DLGAP5/CDT1/CCNB1/FEN1",4
"GO:0000018","GO:0000018","regulation of DNA recombination","7/329","84/17913",0.000893344394657416,0.015123044395272,0.0134449450875132,"PARP1/TIMELESS/POLQ/CHEK1/BLM/UBQLN4/PARPBP",7
"GO:0035404","GO:0035404","histone-serine phosphorylation","3/329","11/17913",0.000907947647029219,0.0151894300479476,0.0135039643849175,"AURKA/AURKB/CCNB1",3
"GO:0090657","GO:0090657","telomeric loop disassembly","3/329","11/17913",0.000907947647029219,0.0151894300479476,0.0135039643849175,"RECQL4/BLM/XRCC3",3
"GO:0034728","GO:0034728","nucleosome organization","10/329","165/17913",0.000966899813353433,0.0160810705799834,0.0142966657536162,"HJURP/MCM2/CHAF1B/IPO4/ASF1B/CENPM/CENPL/CENPX/CENPA/OIP5",10
"GO:0044773","GO:0044773","mitotic DNA damage checkpoint","7/329","86/17913",0.00102728788166945,0.0169860856713251,0.0151012575995717,"AURKA/CNOT11/CCNB1/CDC25C/BLM/DONSON/GTSE1",7
"GO:0006390","GO:0006390","mitochondrial transcription","3/329","12/17913",0.00119418780121741,0.0194072577523561,0.0172537690136795,"TFB2M/MRPL12/TFAM",3
"GO:0007077","GO:0007077","mitotic nuclear envelope disassembly","3/329","12/17913",0.00119418780121741,0.0194072577523561,0.0172537690136795,"CCNB2/CCNB1/PLK1",3
"GO:1904668","GO:1904668","positive regulation of ubiquitin protein ligase activity","3/329","12/17913",0.00119418780121741,0.0194072577523561,0.0172537690136795,"CDC20/UBE2C/PLK1",3
"GO:0051493","GO:0051493","regulation of cytoskeleton organization","19/329","472/17913",0.00122418430838064,0.0197817055286053,0.0175866669182434,"CCNF/AURKA/STIL/TPX2/NEK2/KIF11/ECT2/CHMP4B/MDK/BAIAP2L1/POC1A/SPIRE2/CHEK1/ARHGEF19/TACC3/XRCC3/PLK1/PLK4/SPTBN2",19
"GO:2000573","GO:2000573","positive regulation of DNA biosynthetic process","6/329","66/17913",0.00132000409255576,0.0212095572837773,0.0188560798710612,"AURKB/NEK2/CHTF18/DKC1/CCT3/NVL",6
"GO:0006998","GO:0006998","nuclear envelope organization","5/329","45/17913",0.00135616419460961,0.0216681515138749,0.0192637870813263,"CCNB2/CHMP4B/CCNB1/NUP155/PLK1",5
"GO:0009084","GO:0009084","glutamine family amino acid biosynthetic process","3/329","13/17913",0.00153142062909457,0.024331621615335,0.0216317103856816,"PYCR1/ALDH18A1/PYCR3",3
"GO:0009064","GO:0009064","glutamine family amino acid metabolic process","6/329","68/17913",0.00154226846358268,0.0243678417246064,0.0216639114007345,"PYCR1/ALDH18A1/PPAT/GFPT1/PYCR3/GAD1",6
"GO:0071168","GO:0071168","protein localization to chromatin","4/329","28/17913",0.00161484426422295,0.025373575068785,0.0225580454938269,"CDCA5/EZH2/MCM8/PLK1",4
"GO:0045840","GO:0045840","positive regulation of mitotic nuclear division","5/329","48/17913",0.00181742849451664,0.0282446264393733,0.0251105162141442,"AURKA/DLGAP5/CDCA5/UBE2C/CDT1",5
"GO:0090329","GO:0090329","regulation of DNA-dependent DNA replication","5/329","48/17913",0.00181742849451664,0.0282446264393733,0.0251105162141442,"CDT1/CHTF18/BLM/DONSON/TICRR",5
"GO:0051188","GO:0051188","cofactor biosynthetic process","14/329","310/17913",0.0018615604583822,0.0287732496936901,0.0255804818136959,"ATIC/NUP210/IDH2/COASY/PSAT1/ABCB6/PGM2L1/NUP155/DHTKD1/GGCT/ENO1/NAXE/SLC25A39/FLAD1",14
"GO:0019886","GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","7/329","97/17913",0.00207012954795488,0.0316000295466391,0.0280935935195156,"KIF15/KIF4A/KIF11/KIF2C/SPTBN2/CENPE/RACGAP1",7
"GO:1902750","GO:1902750","negative regulation of cell cycle G2/M phase transition","7/329","97/17913",0.00207012954795488,0.0316000295466391,0.0280935935195156,"AURKA/AURKB/CHEK1/BLM/PLK1/DONSON/TICRR",7
"GO:0031572","GO:0031572","G2 DNA damage checkpoint","4/329","30/17913",0.00210000196354247,0.0316000295466391,0.0280935935195156,"CHEK1/BLM/PLK1/DONSON",4
"GO:2000780","GO:2000780","negative regulation of double-strand break repair","4/329","30/17913",0.00210000196354247,0.0316000295466391,0.0280935935195156,"POLQ/AUNIP/UBQLN4/PARPBP",4
"GO:2000781","GO:2000781","positive regulation of double-strand break repair","4/329","30/17913",0.00210000196354247,0.0316000295466391,0.0280935935195156,"PARP1/TIMELESS/FOXM1/SPIRE2",4
"GO:0007062","GO:0007062","sister chromatid cohesion","5/329","50/17913",0.00218276226299928,0.0326725046103681,0.0290470634666164,"CDC20/CDCA5/BUB1/FEN1/PLK1",5
"GO:0006364","GO:0006364","rRNA processing","9/329","154/17913",0.0022013222720443,0.0327778038832146,0.029140678409757,"DDX56/BOP1/WDR46/DKC1/NVL/NOL11/BUD23/PELP1/NAT10",9
"GO:0008652","GO:0008652","cellular amino acid biosynthetic process","6/329","73/17913",0.00222236824691986,0.0329188296575004,0.0292660555323547,"PYCR1/GPT2/ALDH18A1/PSAT1/PYCR3/GAD1",6
"GO:0006103","GO:0006103","2-oxoglutarate metabolic process","3/329","15/17913",0.0023708999133996,0.0342461564135159,0.030446098047696,"GPT2/L2HGDH/IDH2",3
"GO:0007076","GO:0007076","mitotic chromosome condensation","3/329","15/17913",0.0023708999133996,0.0342461564135159,0.030446098047696,"CDCA5/NCAPG/NCAPD3",3
"GO:0045091","GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","3/329","15/17913",0.0023708999133996,0.0342461564135159,0.030446098047696,"TOP2A/SETDB1/MORC2",3
"GO:0045910","GO:0045910","negative regulation of DNA recombination","4/329","31/17913",0.00237664960186213,0.0342461564135159,0.030446098047696,"POLQ/BLM/UBQLN4/PARPBP",4
"GO:1900182","GO:1900182","positive regulation of protein localization to nucleus","6/329","74/17913",0.0023818564629219,0.0342461564135159,0.030446098047696,"PARP1/ECT2/DKC1/CCT3/PLK1/GTSE1",6
"GO:0032206","GO:0032206","positive regulation of telomere maintenance","5/329","51/17913",0.00238422607942199,0.0342461564135159,0.030446098047696,"AURKB/NEK2/NABP2/DKC1/CCT3",5
"GO:0006338","GO:0006338","chromatin remodeling","9/329","156/17913",0.00240268545835772,0.034337876600851,0.0305276406822282,"HJURP/CENPM/CENPL/HELLS/CHEK1/CENPX/CENPA/MORC2/OIP5",9
"GO:0002495","GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","7/329","100/17913",0.00246229809934753,0.0350138789727219,0.0311286317612251,"KIF15/KIF4A/KIF11/KIF2C/SPTBN2/CENPE/RACGAP1",7
"GO:0002504","GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","7/329","101/17913",0.00260497017317094,0.0368583839427768,0.0327684648125509,"KIF15/KIF4A/KIF11/KIF2C/SPTBN2/CENPE/RACGAP1",7
"GO:0045738","GO:0045738","negative regulation of DNA repair","4/329","32/17913",0.00267737135750893,0.0376952680235416,0.0335124856734573,"POLQ/AUNIP/UBQLN4/PARPBP",4
"GO:0006275","GO:0006275","regulation of DNA replication","7/329","102/17913",0.0027539110360359,0.0385818866329364,0.0343007223674266,"CDT1/CCNA2/CHTF18/BLM/DNA2/DONSON/TICRR",7
"GO:0034660","GO:0034660","ncRNA metabolic process","18/329","470/17913",0.00279754719657312,0.0386169947093377,0.0343319347441813,"CSTF2/DDX56/DUS1L/NABP2/BOP1/WDR46/POLR2H/DKC1/GTF3C2/NVL/LAGE3/NOL11/BUD23/TDRKH/XPO5/PELP1/EPRS/NAT10",18
"GO:0032210","GO:0032210","regulation of telomere maintenance via telomerase","5/329","53/17913",0.00282718356266388,0.0386169947093377,0.0343319347441813,"AURKB/NEK2/DKC1/CCT3/NAT10",5
"GO:0034504","GO:0034504","protein localization to nucleus","11/329","223/17913",0.00285796029618826,0.0386169947093377,0.0343319347441813,"PARP1/ECT2/IPO4/SIX4/DKC1/BARD1/CCT3/PLK1/NVL/BANP/GTSE1",11
